시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
경북,예천군,차량단독,기타,3,0,4,3,1,0
경북,봉화군,차대사람,횡단중,8,0,8,7,1,0
경북,봉화군,차대사람,차도통행중,4,0,5,2,3,0
경북,봉화군,차대사람,길가장자리구역통행중,6,0,6,4,2,0
경북,봉화군,차대사람,보도통행중,1,0,2,1,1,0
경북,봉화군,차대사람,기타,2,0,2,1,1,0
경북,봉화군,차대차,정면충돌,45,1,112,44,63,5
경북,봉화군,차대차,측면충돌,47,1,77,26,44,7
경북,봉화군,차대차,추돌,9,1,15,3,10,2
경북,봉화군,차대차,추돌,4,0,7,2,5,0
경북,봉화군,차대차,기타,3,0,6,2,4,0
경북,봉화군,차량단독,전도전복,10,0,17,8,6,3
경북,봉화군,차량단독,공작물충돌,13,0,15,6,5,4
경북,봉화군,차량단독,도로이탈,6,2,6,4,1,1
경북,봉화군,차량단독,도로이탈,8,1,9,3,6,0
경북,봉화군,차량단독,기타,1,0,1,1,0,0
경북,울진군,차대사람,횡단중,9,0,9,7,2,0
경북,울진군,차대사람,차도통행중,2,0,2,2,0,0
경북,울진군,차대사람,길가장자리구역통행중,3,1,2,1,1,0
경북,울진군,차대사람,보도통행중,1,0,1,0,1,0
경북,울진군,차대사람,기타,23,4,22,12,9,1
경북,울진군,차대차,정면충돌,20,0,36,25,11,0
경북,울진군,차대차,측면충돌,29,0,39,14,24,1
경북,울진군,차대차,추돌,14,1,21,6,14,1
경북,울진군,차대차,추돌,13,0,25,8,16,1
경북,울진군,차대차,기타,72,2,101,43,50,8
경북,울진군,차량단독,전도전복,14,1,13,7,4,2
경북,울진군,차량단독,공작물충돌,18,2,22,8,10,4
경북,울진군,차량단독,도로이탈,2,0,7,5,1,1
경북,울진군,차량단독,도로이탈,1,1,0,0,0,0
경북,울진군,차량단독,기타,1,0,1,1,0,0
경북,울릉군,차대사람,기타,5,0,5,0,5,0
경북,울릉군,차대차,정면충돌,2,0,6,3,2,1
경북,울릉군,차대차,측면충돌,1,0,1,1,0,0
경북,울릉군,차대차,추돌,1,0,1,1,0,0
경북,울릉군,차대차,기타,1,0,1,1,0,0
경북,울릉군,차량단독,전도전복,2,0,3,2,1,0
경북,울릉군,차량단독,공작물충돌,3,0,8,4,4,0
경북,울릉군,차량단독,도로이탈,1,0,6,3,3,0
경북,울릉군,차량단독,기타,1,0,1,0,1,0
경북,경산시,차대사람,횡단중,49,7,47,23,23,1
경북,경산시,차대사람,차도통행중,7,2,5,2,2,1
경북,경산시,차대사람,길가장자리구역통행중,8,3,5,2,2,1
경북,경산시,차대사람,보도통행중,3,0,3,3,0,0
경북,경산시,차대사람,기타,224,2,234,99,130,5
경북,경산시,차대차,정면충돌,88,0,124,27,92,5
경북,경산시,차대차,측면충돌,112,3,188,50,136,2
경북,경산시,차대차,추돌,32,2,46,4,39,3
경북,경산시,차대차,추돌,46,2,70,17,51,2
경북,경산시,차대차,기타,860,6,1282,321,904,57
경북,경산시,차량단독,전도전복,11,3,10,2,4,4
경북,경산시,차량단독,공작물충돌,21,0,31,9,19,3
경북,경산시,차량단독,도로이탈,1,0,2,1,1,0
경북,경산시,차량단독,기타,37,1,43,16,24,3
경북,경산시,철길건널목,차단기돌파,1,1,0,0,0,0
경남,진주시,차대사람,횡단중,200,7,202,148,51,3
경남,진주시,차대사람,차도통행중,20,2,18,11,7,0
경남,진주시,차대사람,길가장자리구역통행중,20,4,17,10,7,0
경남,진주시,차대사람,보도통행중,18,1,19,16,3,0
경남,진주시,차대사람,기타,74,5,70,45,24,1
경남,진주시,차대차,정면충돌,78,5,124,71,52,1
경남,진주시,차대차,측면충돌,305,3,426,213,197,16
경남,진주시,차대차,추돌,69,2,117,46,70,1
경남,진주시,차대차,추돌,82,1,167,67,98,2
경남,진주시,차대차,기타,104,3,158,68,79,11
경남,진주시,차량단독,전도전복,7,1,10,6,3,1
경남,진주시,차량단독,공작물충돌,10,1,21,18,3,0
경남,진주시,차량단독,주/정차차량 충돌,1,0,1,0,0,1
경남,진주시,차량단독,도로이탈,2,0,2,1,0,1
경남,진주시,차량단독,기타,20,1,23,15,7,1
경남,통영시,차대사람,횡단중,95,3,97,65,26,6
경남,통영시,차대사람,차도통행중,46,3,45,27,17,1
경남,통영시,차대사람,길가장자리구역통행중,14,0,14,8,4,2
경남,통영시,차대사람,보도통행중,4,0,4,2,2,0
경남,통영시,차대사람,기타,43,0,45,19,25,1
경남,통영시,차대차,정면충돌,71,2,104,48,53,3
경남,통영시,차대차,측면충돌,280,4,444,161,268,15
경남,통영시,차대차,추돌,90,0,178,44,130,4
경남,통영시,차대차,추돌,89,0,172,44,122,6
경남,통영시,차대차,기타,55,1,65,25,37,3
경남,통영시,차량단독,전도전복,8,2,6,3,2,1
경남,통영시,차량단독,공작물충돌,10,0,17,9,8,0
경남,통영시,차량단독,도로이탈,1,0,3,1,2,0
경남,통영시,차량단독,도로이탈,2,0,2,0,2,0
경남,통영시,차량단독,기타,7,0,7,6,1,0
경남,김해시,차대사람,횡단중,256,8,272,171,96,5
경남,김해시,차대사람,차도통행중,39,3,36,23,13,0
경남,김해시,차대사람,길가장자리구역통행중,20,2,19,9,9,1
경남,김해시,차대사람,보도통행중,28,0,31,20,11,0
경남,김해시,차대사람,기타,112,3,117,52,61,4
경남,김해시,차대차,정면충돌,194,1,339,144,182,13
경남,김해시,차대차,측면충돌,841,5,1282,537,692,53
경남,김해시,차대차,추돌,275,4,464,143,290,31
경남,김해시,차대차,추돌,208,4,403,125,246,32
경남,김해시,차대차,기타,235,7,322,127,186,9
경남,김해시,차량단독,전도전복,20,2,20,9,10,1
경남,김해시,차량단독,공작물충돌,61,4,64,35,23,6
경남,김해시,차량단독,도로이탈,5,0,8,6,2,0
경남,김해시,차량단독,도로이탈,3,0,4,2,1,1
경남,김해시,차량단독,기타,20,0,20,11,9,0
경남,밀양시,차대사람,횡단중,59,3,57,30,25,2
경남,밀양시,차대사람,차도통행중,12,0,13,6,5,2
경남,밀양시,차대사람,길가장자리구역통행중,8,0,8,4,3,1
경남,밀양시,차대사람,보도통행중,5,0,5,5,0,0
경남,밀양시,차대사람,기타,16,2,14,7,6,1
경남,밀양시,차대차,정면충돌,56,4,94,36,58,0
경남,밀양시,차대차,측면충돌,195,0,283,119,153,11
경남,밀양시,차대차,추돌,62,2,95,25,59,11
경남,밀양시,차대차,추돌,27,4,47,9,38,0
경남,밀양시,차대차,기타,22,1,29,13,16,0
경남,밀양시,차량단독,전도전복,8,1,7,3,2,2
경남,밀양시,차량단독,공작물충돌,13,2,13,10,3,0
경남,밀양시,차량단독,도로이탈,2,2,4,3,1,0
경남,밀양시,차량단독,도로이탈,1,1,0,0,0,0
경남,밀양시,차량단독,기타,3,0,3,2,1,0
경남,거제시,차대사람,횡단중,136,1,142,82,56,4
경남,거제시,차대사람,차도통행중,25,1,24,11,11,2
경남,거제시,차대사람,길가장자리구역통행중,14,0,14,4,9,1
경남,거제시,차대사람,보도통행중,7,0,8,4,2,2
경남,거제시,차대사람,기타,96,1,99,41,50,8
경남,거제시,차대차,정면충돌,111,1,184,63,111,10
경남,거제시,차대차,측면충돌,236,1,362,120,219,23
경남,거제시,차대차,추돌,187,2,335,66,237,32
경남,거제시,차대차,추돌,69,1,139,26,103,10
경남,거제시,차대차,기타,345,2,544,153,345,46
경남,거제시,차량단독,전도전복,8,1,8,4,2,2
경남,거제시,차량단독,공작물충돌,16,3,80,65,15,0
경남,거제시,차량단독,도로이탈,1,0,1,1,0,0
경남,거제시,차량단독,기타,3,0,3,2,0,1
경남,의령군,차대사람,횡단중,2,0,3,0,3,0
경남,의령군,차대사람,차도통행중,10,1,9,7,1,1
경남,의령군,차대사람,길가장자리구역통행중,1,0,1,0,1,0
경남,의령군,차대사람,기타,2,0,2,2,0,0
경남,의령군,차대차,정면충돌,11,0,17,9,7,1
경남,의령군,차대차,측면충돌,38,0,57,21,33,3
경남,의령군,차대차,추돌,13,2,16,7,9,0
경남,의령군,차대차,추돌,4,0,16,5,5,6
경남,의령군,차대차,기타,18,2,23,10,12,1
경남,의령군,차량단독,전도전복,7,0,13,5,6,2
경남,의령군,차량단독,공작물충돌,7,1,10,6,4,0
경남,의령군,차량단독,도로이탈,1,0,4,3,1,0
경남,의령군,차량단독,도로이탈,5,0,5,4,1,0
경남,의령군,차량단독,기타,1,0,1,1,0,0
경남,함안군,차대사람,횡단중,23,5,18,9,9,0
경남,함안군,차대사람,차도통행중,5,2,4,3,1,0
경남,함안군,차대사람,길가장자리구역통행중,3,0,3,3,0,0
경남,함안군,차대사람,보도통행중,4,1,3,2,1,0
경남,함안군,차대사람,기타,20,2,19,11,7,1
경남,함안군,차대차,정면충돌,37,4,57,33,23,1
경남,함안군,차대차,측면충돌,125,2,202,85,111,6
경남,함안군,차대차,추돌,54,4,112,30,79,3
경남,함안군,차대차,추돌,19,1,39,15,22,2
경남,함안군,차대차,기타,37,1,50,13,35,2
경남,함안군,차량단독,전도전복,7,1,12,7,3,2
경남,함안군,차량단독,공작물충돌,16,2,30,11,18,1
경남,함안군,차량단독,도로이탈,2,1,8,6,2,0
경남,함안군,차량단독,도로이탈,2,1,1,0,1,0
경남,함안군,차량단독,기타,5,0,6,4,2,0
경남,창녕군,차대사람,횡단중,13,0,13,9,4,0
경남,창녕군,차대사람,차도통행중,7,3,4,3,1,0
경남,창녕군,차대사람,길가장자리구역통행중,2,0,3,2,1,0
경남,창녕군,차대사람,보도통행중,3,0,4,4,0,0
경남,창녕군,차대사람,기타,14,3,12,9,3,0
경남,창녕군,차대차,정면충돌,33,1,52,21,30,1
경남,창녕군,차대차,측면충돌,82,1,140,57,82,1
경남,창녕군,차대차,추돌,47,1,69,37,29,3
경남,창녕군,차대차,추돌,17,0,32,9,21,2
경남,창녕군,차대차,기타,69,3,110,51,58,1
경남,창녕군,차량단독,전도전복,11,2,10,6,3,1
경남,창녕군,차량단독,공작물충돌,15,7,20,15,4,1
경남,창녕군,차량단독,도로이탈,5,1,7,3,4,0
경남,창녕군,차량단독,도로이탈,5,1,5,4,1,0
경남,창녕군,차량단독,기타,2,0,2,0,1,1
경남,양산시,차대사람,횡단중,107,4,105,53,43,9
경남,양산시,차대사람,차도통행중,6,0,6,3,2,1
경남,양산시,차대사람,길가장자리구역통행중,9,0,10,3,6,1
경남,양산시,차대사람,보도통행중,5,1,4,0,3,1
경남,양산시,차대사람,기타,121,3,122,46,60,16
경남,양산시,차대차,정면충돌,72,2,103,30,53,20
경남,양산시,차대차,측면충돌,434,3,674,156,340,178
경남,양산시,차대차,추돌,103,2,172,35,111,26
경남,양산시,차대차,추돌,96,3,185,40,89,56
경남,양산시,차대차,기타,343,1,509,119,290,100
경남,양산시,차량단독,전도전복,14,2,18,5,10,3
경남,양산시,차량단독,공작물충돌,33,3,39,10,14,15
경남,양산시,차량단독,도로이탈,1,0,1,0,0,1
경남,양산시,차량단독,기타,10,1,12,4,5,3
경남,고성군,차대사람,횡단중,25,6,19,12,7,0
경남,고성군,차대사람,차도통행중,8,1,7,7,0,0
경남,고성군,차대사람,길가장자리구역통행중,5,1,4,1,3,0
경남,고성군,차대사람,보도통행중,9,0,12,10,2,0
경남,고성군,차대사람,기타,27,3,24,11,13,0
경남,고성군,차대차,정면충돌,29,5,64,35,29,0
경남,고성군,차대차,측면충돌,96,4,141,40,101,0
경남,고성군,차대차,추돌,37,0,62,20,40,2
경남,고성군,차대차,추돌,30,1,50,18,32,0
경남,고성군,차대차,기타,18,1,24,6,18,0
경남,고성군,차량단독,전도전복,1,0,1,1,0,0
경남,고성군,차량단독,공작물충돌,7,2,7,5,2,0
경남,고성군,차량단독,도로이탈,2,0,2,2,0,0
경남,고성군,차량단독,기타,1,0,1,0,1,0
경남,사천시,차대사람,횡단중,70,7,67,43,23,1
경남,사천시,차대사람,차도통행중,24,2,23,10,12,1
경남,사천시,차대사람,길가장자리구역통행중,20,2,19,10,7,2
경남,사천시,차대사람,보도통행중,8,1,7,3,4,0
경남,사천시,차대사람,기타,16,2,19,9,8,2
경남,사천시,차대차,정면충돌,65,6,115,31,67,17
경남,사천시,차대차,측면충돌,331,2,571,116,365,90
경남,사천시,차대차,추돌,70,5,144,13,106,25
경남,사천시,차대차,추돌,86,0,201,33,128,40
경남,사천시,차대차,기타,20,2,24,6,15,3
경남,사천시,차량단독,전도전복,19,2,22,9,10,3
경남,사천시,차량단독,공작물충돌,35,0,44,22,16,6
경남,사천시,차량단독,도로이탈,1,0,1,1,0,0
경남,사천시,차량단독,도로이탈,1,0,2,0,2,0
경남,사천시,차량단독,기타,7,0,7,2,3,2
경남,남해군,차대사람,횡단중,14,2,12,8,3,1
경남,남해군,차대사람,차도통행중,6,0,6,4,2,0
경남,남해군,차대사람,길가장자리구역통행중,4,1,3,2,1,0
경남,남해군,차대사람,보도통행중,2,0,2,1,1,0
경남,남해군,차대사람,기타,7,0,7,6,1,0
경남,남해군,차대차,정면충돌,35,2,69,33,28,8
경남,남해군,차대차,측면충돌,50,1,78,31,41,6
경남,남해군,차대차,추돌,25,2,49,16,31,2
경남,남해군,차대차,추돌,15,0,30,5,22,3
경남,남해군,차대차,기타,12,0,25,9,13,3
경남,남해군,차량단독,전도전복,15,2,14,7,4,3
경남,남해군,차량단독,공작물충돌,17,1,21,14,4,3
경남,남해군,차량단독,도로이탈,1,0,2,2,0,0
경남,남해군,차량단독,도로이탈,3,0,4,4,0,0
경남,남해군,차량단독,기타,3,0,3,1,2,0
경남,하동군,차대사람,횡단중,14,1,13,10,3,0
경남,하동군,차대사람,차도통행중,4,1,4,4,0,0
경남,하동군,차대사람,길가장자리구역통행중,8,0,9,4,5,0
경남,하동군,차대사람,기타,8,2,7,4,2,1
경남,하동군,차대차,정면충돌,28,3,57,28,22,7
경남,하동군,차대차,측면충돌,59,2,71,22,44,5
경남,하동군,차대차,추돌,12,0,25,5,20,0
경남,하동군,차대차,추돌,12,1,21,5,15,1
경남,하동군,차대차,기타,35,0,51,22,25,4
경남,하동군,차량단독,전도전복,5,0,6,5,1,0
경남,하동군,차량단독,공작물충돌,4,2,2,1,1,0
경남,하동군,차량단독,도로이탈,4,1,5,4,1,0
경남,하동군,차량단독,도로이탈,1,0,1,0,1,0
경남,하동군,차량단독,기타,1,0,1,1,0,0
경남,산청군,차대사람,횡단중,7,2,5,3,2,0
경남,산청군,차대사람,차도통행중,5,1,4,3,1,0
경남,산청군,차대사람,길가장자리구역통행중,11,1,11,9,1,1
경남,산청군,차대사람,기타,1,0,1,1,0,0
경남,산청군,차대차,정면충돌,26,1,60,31,24,5
경남,산청군,차대차,측면충돌,47,2,85,45,32,8
경남,산청군,차대차,추돌,20,1,32,15,14,3
경남,산청군,차대차,추돌,7,0,9,6,2,1
경남,산청군,차대차,기타,3,0,5,5,0,0
경남,산청군,차량단독,전도전복,9,0,9,4,2,3
경남,산청군,차량단독,공작물충돌,11,2,17,13,3,1
경남,산청군,차량단독,도로이탈,4,0,8,7,1,0
경남,산청군,차량단독,기타,1,0,3,0,3,0
경남,함양군,차대사람,횡단중,12,0,14,9,1,4
경남,함양군,차대사람,차도통행중,5,1,6,3,3,0
경남,함양군,차대사람,길가장자리구역통행중,2,0,7,3,4,0
경남,함양군,차대사람,보도통행중,2,0,2,0,2,0
경남,함양군,차대차,정면충돌,23,2,45,21,20,4
경남,함양군,차대차,측면충돌,85,2,119,62,31,26
경남,함양군,차대차,추돌,17,0,34,13,15,6
경남,함양군,차대차,추돌,11,0,15,9,3,3
경남,함양군,차량단독,전도전복,8,4,6,3,0,3
경남,함양군,차량단독,공작물충돌,7,1,13,3,1,9
경남,함양군,차량단독,도로이탈,2,0,3,0,1,2
경남,함양군,차량단독,도로이탈,1,0,1,1,0,0
경남,거창군,차대사람,횡단중,26,1,27,17,10,0
경남,거창군,차대사람,차도통행중,4,0,4,2,2,0
경남,거창군,차대사람,길가장자리구역통행중,5,1,4,1,2,1
경남,거창군,차대사람,보도통행중,2,0,2,2,0,0
경남,거창군,차대사람,기타,7,0,7,5,1,1
경남,거창군,차대차,정면충돌,31,2,44,23,15,6
경남,거창군,차대차,측면충돌,108,2,139,65,62,12
경남,거창군,차대차,추돌,30,0,43,23,18,2
경남,거창군,차대차,추돌,20,2,24,8,14,2
경남,거창군,차대차,기타,15,0,17,3,13,1
경남,거창군,차량단독,전도전복,7,2,6,3,0,3
경남,거창군,차량단독,공작물충돌,6,0,7,0,3,4
경남,거창군,차량단독,도로이탈,3,0,6,2,4,0
경남,거창군,차량단독,도로이탈,4,0,8,4,0,4
경남,거창군,차량단독,기타,4,0,4,3,0,1
경남,합천군,차대사람,횡단중,14,0,14,11,3,0
경남,합천군,차대사람,차도통행중,4,1,3,2,1,0
경남,합천군,차대사람,길가장자리구역통행중,6,3,4,1,3,0
경남,합천군,차대사람,기타,5,0,5,5,0,0
경남,합천군,차대차,정면충돌,29,1,54,30,24,0
경남,합천군,차대차,측면충돌,51,1,75,36,36,3
경남,합천군,차대차,추돌,20,2,29,19,9,1
경남,합천군,차대차,추돌,3,1,2,1,1,0
경남,합천군,차대차,기타,14,0,20,6,13,1
경남,합천군,차량단독,전도전복,11,2,11,1,9,1
경남,합천군,차량단독,공작물충돌,12,0,17,8,7,2
경남,합천군,차량단독,도로이탈,2,1,3,2,1,0
경남,합천군,차량단독,도로이탈,2,1,1,1,0,0
경남,합천군,차량단독,기타,3,0,3,0,2,1
경남,창원시(통합),차대사람,횡단중,380,10,381,215,157,9
경남,창원시(통합),차대사람,차도통행중,107,5,104,60,38,6
경남,창원시(통합),차대사람,길가장자리구역통행중,60,4,61,28,30,3
경남,창원시(통합),차대사람,보도통행중,41,1,42,24,17,1
경남,창원시(통합),차대사람,기타,233,8,247,109,129,9
경남,창원시(통합),차대차,정면충돌,252,5,425,139,267,19
경남,창원시(통합),차대차,측면충돌,967,10,1466,476,942,48
경남,창원시(통합),차대차,추돌,430,4,754,211,521,22
경남,창원시(통합),차대차,추돌,351,4,680,172,471,37
경남,창원시(통합),차대차,기타,411,5,637,196,418,23
경남,창원시(통합),차량단독,전도전복,32,3,39,23,13,3
경남,창원시(통합),차량단독,공작물충돌,51,7,68,34,29,5
경남,창원시(통합),차량단독,도로이탈,5,3,3,1,2,0
경남,창원시(통합),차량단독,도로이탈,7,1,16,5,10,1
경남,창원시(통합),차량단독,기타,60,3,61,29,28,4
제주,제주시,차대사람,횡단중,402,18,407,176,213,18
제주,제주시,차대사람,차도통행중,31,0,33,11,18,4
제주,제주시,차대사람,길가장자리구역통행중,14,0,14,4,5,5
제주,제주시,차대사람,보도통행중,24,0,26,8,15,3
제주,제주시,차대사람,기타,358,8,365,126,207,32
제주,제주시,차대차,정면충돌,207,1,382,81,255,46
제주,제주시,차대차,측면충돌,581,6,991,217,669,105
제주,제주시,차대차,추돌,630,6,1173,167,920,86
제주,제주시,차대차,추돌,204,0,419,54,312,53
제주,제주시,차대차,기타,712,5,1071,223,755,93
제주,제주시,차량단독,전도전복,43,1,68,25,25,18
제주,제주시,차량단독,공작물충돌,109,9,126,48,59,19
제주,제주시,차량단독,도로이탈,7,0,9,7,2,0
제주,제주시,차량단독,도로이탈,6,1,5,4,1,0
제주,제주시,차량단독,기타,54,3,57,14,36,7
제주,서귀포시,차대사람,횡단중,76,10,73,45,24,4
제주,서귀포시,차대사람,차도통행중,3,0,3,2,0,1
제주,서귀포시,차대사람,길가장자리구역통행중,3,0,3,0,3,0
제주,서귀포시,차대사람,보도통행중,8,0,8,4,4,0
제주,서귀포시,차대사람,기타,130,3,134,62,62,10
제주,서귀포시,차대차,정면충돌,57,2,106,41,48,17
제주,서귀포시,차대차,측면충돌,138,2,253,89,130,34
제주,서귀포시,차대차,추돌,69,3,125,40,65,20
제주,서귀포시,차대차,추돌,58,2,122,25,81,16
제주,서귀포시,차대차,기타,578,7,986,278,553,155
제주,서귀포시,차량단독,전도전복,31,1,37,11,6,20
제주,서귀포시,차량단독,공작물충돌,50,2,67,19,20,28
제주,서귀포시,차량단독,도로이탈,2,0,4,1,3,0
제주,서귀포시,차량단독,도로이탈,2,0,3,1,1,1
제주,서귀포시,차량단독,기타,58,3,72,26,19,27
대구,중구,차대사람,횡단중,109,3,114,58,37,19
대구,중구,차대사람,차도통행중,22,0,24,9,10,5
대구,중구,차대사람,길가장자리구역통행중,64,0,68,9,49,10
대구,중구,차대사람,보도통행중,29,0,29,8,18,3
대구,중구,차대사람,기타,99,0,112,30,65,17
대구,중구,차대차,정면충돌,72,0,113,20,78,15
대구,중구,차대차,측면충돌,351,1,573,121,364,88
대구,중구,차대차,추돌,155,0,276,40,190,46
대구,중구,차대차,추돌,99,0,169,21,131,17
대구,중구,차대차,기타,186,2,256,54,163,39
대구,중구,차량단독,전도전복,3,0,3,0,1,2
대구,중구,차량단독,공작물충돌,8,1,9,4,3,2
대구,중구,차량단독,기타,22,0,23,9,12,2
대구,동구,차대사람,횡단중,117,4,121,76,39,6
대구,동구,차대사람,차도통행중,25,0,26,13,12,1
대구,동구,차대사람,길가장자리구역통행중,16,0,16,6,9,1
대구,동구,차대사람,보도통행중,24,0,24,8,14,2
대구,동구,차대사람,기타,184,4,184,71,95,18
대구,동구,차대차,정면충돌,95,0,145,27,109,9
대구,동구,차대차,측면충돌,411,2,663,124,484,55
대구,동구,차대차,추돌,125,0,228,39,178,11
대구,동구,차대차,추돌,127,0,271,36,223,12
대구,동구,차대차,기타,534,1,766,160,546,60
대구,동구,차량단독,전도전복,10,0,12,4,4,4
대구,동구,차량단독,공작물충돌,26,3,37,20,12,5
대구,동구,차량단독,도로이탈,1,0,1,1,0,0
대구,동구,차량단독,기타,42,1,52,18,24,10
대구,서구,차대사람,횡단중,92,3,90,54,32,4
대구,서구,차대사람,차도통행중,19,0,19,10,9,0
대구,서구,차대사람,길가장자리구역통행중,28,1,27,4,18,5
대구,서구,차대사람,보도통행중,21,0,26,8,17,1
대구,서구,차대사람,기타,159,4,163,80,71,12
대구,서구,차대차,정면충돌,84,0,143,42,84,17
대구,서구,차대차,측면충돌,381,3,587,141,391,55
대구,서구,차대차,추돌,92,0,163,24,128,11
대구,서구,차대차,추돌,138,1,271,52,206,13
대구,서구,차대차,기타,389,0,583,138,383,62
대구,서구,차량단독,전도전복,10,0,10,3,1,6
대구,서구,차량단독,공작물충돌,11,0,17,8,3,6
대구,서구,차량단독,도로이탈,2,1,1,1,0,0
대구,서구,차량단독,기타,25,0,29,15,12,2
대구,남구,차대사람,횡단중,97,2,101,45,50,6
대구,남구,차대사람,차도통행중,11,1,10,3,7,0
대구,남구,차대사람,길가장자리구역통행중,8,0,8,3,5,0
대구,남구,차대사람,보도통행중,6,0,6,3,3,0
대구,남구,차대사람,기타,112,1,114,39,66,9
대구,남구,차대차,정면충돌,66,0,101,27,62,12
대구,남구,차대차,측면충돌,216,2,339,82,237,20
대구,남구,차대차,추돌,61,0,96,20,66,10
대구,남구,차대차,추돌,96,0,173,24,130,19
대구,남구,차대차,기타,279,1,385,75,285,25
대구,남구,차량단독,전도전복,7,0,8,5,3,0
대구,남구,차량단독,공작물충돌,3,0,6,1,5,0
대구,남구,차량단독,기타,10,0,11,4,5,2
대구,북구,차대사람,횡단중,252,11,265,141,117,7
대구,북구,차대사람,차도통행중,26,0,27,8,16,3
대구,북구,차대사람,길가장자리구역통행중,33,0,34,9,22,3
대구,북구,차대사람,보도통행중,20,0,26,9,15,2
대구,북구,차대사람,기타,184,3,191,73,107,11
대구,북구,차대차,정면충돌,168,1,255,67,169,19
대구,북구,차대차,측면충돌,730,5,1107,278,719,110
대구,북구,차대차,추돌,231,4,402,62,321,19
대구,북구,차대차,추돌,175,1,358,53,286,19
대구,북구,차대차,기타,522,2,733,170,498,65
대구,북구,차량단독,전도전복,13,0,13,7,5,1
대구,북구,차량단독,공작물충돌,29,2,32,7,14,11
대구,북구,차량단독,도로이탈,1,0,1,1,0,0
대구,북구,차량단독,도로이탈,1,0,1,1,0,0
대구,북구,차량단독,기타,45,1,45,14,20,11
대구,수성구,차대사람,횡단중,236,13,233,138,92,3
대구,수성구,차대사람,차도통행중,27,0,27,12,14,1
대구,수성구,차대사람,길가장자리구역통행중,59,0,63,18,41,4
대구,수성구,차대사람,보도통행중,46,0,53,20,29,4
대구,수성구,차대사람,기타,97,2,102,33,57,12
대구,수성구,차대차,정면충돌,136,0,226,71,131,24
대구,수성구,차대차,측면충돌,686,5,1038,301,662,75
대구,수성구,차대차,추돌,262,0,419,77,310,32
대구,수성구,차대차,추돌,219,4,384,78,287,19
대구,수성구,차대차,기타,271,3,395,79,273,43
대구,수성구,차량단독,전도전복,7,0,8,5,1,2
대구,수성구,차량단독,공작물충돌,38,2,59,26,21,12
대구,수성구,차량단독,도로이탈,1,0,1,1,0,0
대구,수성구,차량단독,기타,35,0,35,11,19,5
대구,달서구,차대사람,횡단중,306,8,313,164,136,13
대구,달서구,차대사람,차도통행중,37,1,39,14,25,0
대구,달서구,차대사람,길가장자리구역통행중,38,0,38,10,26,2
대구,달서구,차대사람,보도통행중,54,0,57,20,36,1
대구,달서구,차대사람,기타,376,6,387,128,220,39
대구,달서구,차대차,정면충돌,187,1,319,64,221,34
대구,달서구,차대차,측면충돌,852,4,1267,241,915,111
대구,달서구,차대차,추돌,247,1,382,49,313,20
대구,달서구,차대차,추돌,327,1,590,102,471,17
대구,달서구,차대차,기타,987,6,1440,263,1042,135
대구,달서구,차량단독,전도전복,14,0,14,3,6,5
대구,달서구,차량단독,공작물충돌,21,4,29,10,14,5
대구,달서구,차량단독,기타,47,1,47,16,26,5
대구,달성군,차대사람,횡단중,78,9,71,46,24,1
대구,달성군,차대사람,차도통행중,11,0,11,3,8,0
대구,달성군,차대사람,길가장자리구역통행중,9,0,9,6,2,1
대구,달성군,차대사람,보도통행중,6,0,7,1,6,0
대구,달성군,차대사람,기타,38,2,38,16,22,0
대구,달성군,차대차,정면충돌,57,1,91,41,43,7
대구,달성군,차대차,측면충돌,307,3,470,137,301,32
대구,달성군,차대차,추돌,142,4,260,67,179,14
대구,달성군,차대차,추돌,56,1,102,19,78,5
대구,달성군,차대차,기타,60,2,73,22,45,6
대구,달성군,차량단독,전도전복,4,0,5,2,1,2
대구,달성군,차량단독,공작물충돌,28,2,31,14,11,6
대구,달성군,차량단독,도로이탈,2,1,2,1,1,0
대구,달성군,차량단독,도로이탈,2,1,1,0,1,0
대구,달성군,차량단독,기타,6,1,5,4,1,0
인천,중구,차대사람,횡단중,44,1,45,19,19,7
인천,중구,차대사람,차도통행중,11,1,11,5,6,0
인천,중구,차대사람,길가장자리구역통행중,7,0,7,2,5,0
인천,중구,차대사람,보도통행중,5,0,5,1,4,0
인천,중구,차대사람,기타,42,2,45,16,21,8
인천,중구,차대차,정면충돌,54,1,109,32,73,4
인천,중구,차대차,측면충돌,123,4,210,48,136,26
인천,중구,차대차,추돌,51,0,109,28,77,4
인천,중구,차대차,추돌,30,0,60,14,35,11
인천,중구,차대차,기타,81,0,136,26,96,14
인천,중구,차량단독,전도전복,11,1,15,6,3,6
인천,중구,차량단독,공작물충돌,18,1,34,11,19,4
인천,중구,차량단독,기타,4,0,4,0,4,0
인천,동구,차대사람,횡단중,20,1,21,16,5,0
인천,동구,차대사람,차도통행중,3,0,3,3,0,0
인천,동구,차대사람,길가장자리구역통행중,3,0,3,0,3,0
인천,동구,차대사람,보도통행중,1,0,1,0,0,1
인천,동구,차대사람,기타,17,1,16,7,7,2
인천,동구,차대차,정면충돌,17,1,32,7,23,2
인천,동구,차대차,측면충돌,25,1,38,13,21,4
인천,동구,차대차,추돌,12,0,27,3,23,1
인천,동구,차대차,추돌,7,0,9,2,6,1
인천,동구,차대차,기타,26,1,40,13,24,3
